Season,Tm07,Tm08,Tm09,Player,Player,Pos,GP,G,A,PTS,+/-,PIM,SOG,SPCT,SHFT,GWG,GTG,FOW,FOL,FO%,%Tm,PPG,PPA,SHG,SHA,ESG,ESA,PPG,PPA,SHG,SHA,ESG,ESA,ESGFA,PPGFA,SHGFA,ESGAA,PPGAA,SHGAA,MOIEH,MOIPP,MOISH,TMOI,BkS,Hits,MsS,GvA,TkA,BkS,Hits,MsS,GvA,TkA,AESMOI,ASHMOI,APPMOI,PLEH,PLPP,PLSH,PLT,MIEH,MIPP,MISH,MIT,PC,PC*,PCOEH,PCOPPP,PCOPPO,PCOSH,PCOSO,PCO,PCO*,PCDEH,PCDPP,PCDSHK,PCDSHO,PCD,PCD*,Def,Value,WiS Value,OGIT,DIT,RPM,Val OG,ValO,Val D,ValD,Tot,Date of Birth,City,Pr/St,Ctry,Ht,Wgt,Jersey,Shts,Rook,S-O,S-OG,S-OGW,Cap Cost,Nat
2006-07,Van,Van,Van,"Cowan, Jeff ",Jeff Cowan,LW,42,7,3,10,4,93,46,15.2%,491,0,0,0,0,0.0%,63,0,0,1,0,6,3,0,0,39,0,21.7,10.9,1.99,0,7.81,1.27,0,7.81,331.2,7.8,7.7,346.7,74,13,33,9,7,12.8,2.2,5.7,1.6,1.2,7.9,0.2,0.2,11,0,1,12,7,0,1,8,6.4,37,6.8,-0.4,0.1,2.6,0,9.1,52.3,4.3,0,0.1,-7.1,-2.6,-15.2,51,459815,"$897,734",7.3,7.3,2.9,0.7,3.9,1.1,6.1,1.8,27 Sep '76 ,Scarborough ,ON ,CAN ,74,205,20,L ,N,0,0,0,,1
2006-07,Van,Van,Van,"Cowan, Jeff ",Jeff Cowan,LW,63,7,5,12,3,125,74,9.5%,751,0,0,0,1,0.0%,0,0,0,1,0,6,5,0,0,35.3,0,14.8,12.3,1.85,0,7.06,1.48,0,7.06,485.9,12.2,8.5,506.6,13,74,33,9,7,1.5,8.8,3.9,1.1,0.8,7.7,0.1,0.2,15,0,1,16,12,0,1,13,8.2,32.5,5.1,-0.7,0.2,2.6,0,7.3,28.7,6.4,0,0.2,-5.7,1,3.8,46,624815,"$813,251",10.4,10.3,3.1,0.2,0.8,0.8,3,1,27 Sep '76 ,Scarborough ,ON ,CAN ,74,205,20,L ,N,0,0,0,,2
2007-08,Van,Van,Van,"Cowan, Jeff ",Jeff Cowan,LW,46,0,1,1,-5,110,35,0.0%,,0,0,0,1,0.0%,0,0,0,0,0,0,1,0,0,0,0,0,3.2,0.96,0,0,1.75,0,5.81,376.7,4.8,20.7,402.2,10,67,10,8,13,1.5,10,1.5,1.2,1.9,8.2,0.4,0.1,6,0,0,6,11,0,2,13,-6.8,-33.9,-7.8,-0.3,0.8,-0.3,0,-7.5,-37.3,4.8,0,1,-5.1,0.7,3.3,34,165000,"$165,000",6.8,7.1,-5.4,-2.7,-12.6,-0.4,-1.9,-3.1,Sep 27 '76 ,Scarborough ,ON ,CAN ,74,205,20,L ,,,,,"$725,000",0
2006-07,Van,Van,Van,"Bieksa, Kevin ",Kevin Bieksa,D ,81,12,30,42,1,134,203,5.9%,2337,2,0,0,0,0.0%,0,6,13,0,0,6,17,6,12.9,0,0,5.3,14.9,2.41,7.14,0.81,2.46,0.6,5.89,1368.5,302.4,295.4,1966.3,79,109,95,49,29,2.4,3.3,2.9,1.5,0.9,16.9,3.6,3.7,55,36,4,95,56,3,29,88,68.5,69.6,17.4,12.1,0.3,-0.7,-0.5,28.6,29.1,26.8,3.4,12.5,-2.9,39.8,40.5,53,3308514,"$3,349,360",43.9,45.8,-3.1,4.8,3.7,5,3.9,9.8,16 Jun '81 ,Grimsby ,ON ,CAN ,72,205,,R ,N,1,0,0,,0
2007-08,Van,Van,Van,"Bieksa, Kevin ",Kevin Bieksa,D,34,2,10,12,-11,90,64,3.1%,,1,0,0,0,0.0%,0,1,5,0,0,1,5,2.2,11,0,0,2.1,10.6,1.9,6.61,1.32,3.06,0.88,5.95,568.4,136.1,90.8,795.3,33,52,38,39,16,2.5,3.9,2.9,2.9,1.2,16.7,2.7,4,18,15,2,35,29,2,9,40,11.4,28.8,1.8,1,0.9,-0.2,0,3.5,8.9,6.4,0.4,5.1,-4,7.9,19.9,55,1127848,"$2,720,104",18.8,17.2,-11,0.2,0.4,-1.1,-2.2,-0.9,Jun 16 '81 ,Grimsby ,ON ,CAN ,72,205,3,R ,,,,,"$525,000",0
2006-07,Tor,Tor,Van,"Wellwood, Kyle ",Kyle Wellwood,C ,48,12,30,42,3,0,99,12.1%,988,2,0,164,127,56.4%,9.7,7,14,0,0,5,16,10.2,20.4,0,0,10.1,32.5,2.84,9.89,0,2.13,0.58,97.3,591.5,206.3,0.6,798.4,7,25,39,51,22,0.5,1.9,2.9,3.8,1.7,12.3,0,4.3,28,34,0,62,21,2,1,24,48.8,122.2,11.4,16,0,0,1.5,28.8,72.2,7.4,0.2,-0.7,13.1,20,50,57,2986769,"$5,102,397",20.2,12.8,7.1,5.1,10.1,1.8,3.6,6.9,16 May '83 ,Windsor ,ON ,CAN ,70,180,,R ,N,4,1,1,,0
2007-08,Tor,Tor ,Van,"Wellwood, Kyle ",Kyle Wellwood,C,59,8,13,21,-12,0,57,14.0%,,1,0,178,147,54.8%,9.8,5,7,0,0,3,6,8.4,11.7,0,0,6.3,12.7,1.59,6.38,0,2.65,0.67,0,567,178.7,0.4,746.1,18,5,30,20,15,1.4,0.4,2.4,1.6,1.2,9.6,0,3,15,19,0,34,25,2,0,27,20.6,55.3,-1.1,8.1,-1.5,0,-0.9,4.5,12.1,4.9,0.3,0.1,10.8,16.1,43.1,40,1240701,"$1,724,364",16.2,11.8,-8.2,0.4,0.9,-0.9,-1.9,-0.8,May 16 '83 ,Windsor ,ON ,CAN ,70,180,42,R ,,,,,"$875,000",0
2006-07,Van,Van,Van,"Krajicek, Lukas ",Lukas Krajicek,D ,78,3,13,16,-4,64,105,2.9%,1965,2,0,0,0,0.0%,0,1,4,0,0,2,9,1.6,6.4,0,0,2.2,9.8,1.91,5.14,0.37,2.3,0.64,3,1097.3,186.9,160.1,1444.2,77,49,41,38,17,3.2,2,1.7,1.6,0.7,14.1,2.1,2.4,35,16,1,52,42,2,8,52,36.4,50.4,2.5,-0.9,0.2,-0.4,0,1.5,2.1,23.7,1.9,12,-2.8,34.8,48.2,57,2019543,"$2,123,109",28.7,28.8,-7,-1.1,-1.2,1.4,1.6,0.3,11 Mar '83 ,Prostejov ,,CZE ,74,196,5,L ,N,0,0,0,,0
2007-08,Van,Van,Van,"Krajicek, Lukas ",Lukas Krajicek,D,39,2,9,11,-3,36,28,7.1%,,0,0,0,0,0.0%,0,1,4,0,0,1,5,2.9,11.5,0,0,2.2,10.8,2.59,6.3,0,2.92,0,4.9,555.2,104.7,49,708.8,54,27,19,14,4,4.6,2.3,1.6,1.2,0.3,14.2,1.3,2.7,24,11,0,35,27,0,4,31,12.5,35.4,3,1.5,-1.9,-0.1,0,2.5,7.2,7.4,2.9,3.4,-3.7,10,28.2,51,1057999,"$2,224,511",17.5,16.1,-2.7,0.1,0.2,0.8,1.9,1,Mar 11 '83 ,Prostejov ,,CZE ,74,196,5,L ,,,,,"$1,100,000",0
2006-07,Phi,,Van,"Cullen, Mark ",Mark Cullen,C ,3,0,0,0,-3,0,4,0.0%,28,0,0,7,7,50.0%,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,18,0,0,10,8,0,18,0,0,2,3,0,0,0,6.7,10,0,3.3,0,2.7,0,1,0,1,3,0,0,3,-1.3,-142.2,-0.2,-0.4,0,0,0,-0.7,-74.7,-0.9,0,0,0.3,-0.6,-67.5,,,"$165,000",1,0.7,-2.3,-0.5,-38.5,-0.4,-30.8,-0.9,28 Oct '78 ,Moorhead ,MN ,USA ,71,190,,L ,N,0,0,0,,0
2007-08,,Van,Van,"Raymond, Mason ",Mason Raymond,LW,49,9,12,21,1,2,80,11.3%,,0,0,24,39,38.1%,2.3,1,5,0,0,8,7,2.5,12.6,0,0,19.5,17,2.44,5.03,0,1.83,2.01,0,492.7,119.4,1.6,613.7,8,23,24,16,12,0.8,2.2,2.3,1.6,1.2,10.1,0,2.4,20,10,0,30,15,4,0,19,26.1,84.9,11.8,0.8,0.7,0,1.5,14.7,48,5.3,-0.3,0.2,6.2,11.3,37,64,1849038,"$3,094,308",14.4,11.7,1.8,1.6,4.4,1.1,3,2.7,Sep 17 '85 ,Calgary ,AB ,CAN ,72,182,21,L ,Y ,,,,"$883,333",0
2006-07,Was,Was,Van,"Pettinger, Matt ",Matt Pettinger,LW,64,16,16,32,-13,22,111,14.4%,1543,2,0,7,16,30.4%,0.5,4,6,3,2,9,8,7.5,11.2,4.9,3.3,14.6,13,1.63,7.12,1.97,2.77,1.5,6.56,737.7,160.1,182.9,1080.7,31,69,46,35,30,1.7,3.8,2.6,1.9,1.7,11.5,2.9,2.5,20,19,6,45,34,4,20,58,41.8,77.3,8.6,4.5,0.2,7.2,4.4,24.8,46,4.7,-0.4,7.1,5.6,17,31.4,35,1719406,"$2,202,989",21.4,21.6,-8.3,2.6,3.7,-0.8,-1.1,1.8,22 Oct '80 ,Edmonton ,AB ,CAN ,73,210,,L ,N,4,1,0,,0
2007-08,Was,Van,Van,"Pettinger, Matt ",Matt Pettinger,LW,20,4,2,6,0,11,29,13.8%,,,,4,3,57.1%,,,,,,,,0,0,0,0,0,0,1.97,0,0,1.97,0,5.23,213.3,4.2,45.9,263.4,,,,,,0,0,0,0,0,10.7,2.3,0.2,7,0,0,7,7,0,4,11,9.7,73.7,5.2,-0.2,-0.5,-0.6,0,3.9,29.6,2.3,0,2.5,1,5.8,44.1,58,688372,"$2,822,325",,,,,,,,,,,,,,,,,,,,,"$1,000,000",1
2007-08,Was,Was,Van,"Pettinger, Matt ",Matt Pettinger,LW,56,2,5,7,-11,25,98,2.0%,,,,7,5,58.3%,,,,,,,,0,0,0,0,0,0,1.46,6.64,0,2.53,0,4.85,615.5,72.3,136,823.7,,,,,,0,0,0,0,0,11,2.4,1.3,15,8,0,23,26,0,11,37,5.1,12.3,-9.8,0.5,-1.3,-1.8,-1.4,-13.8,-33.5,5.9,0.5,9.8,2.7,18.9,45.8,43,165000,"$165,000",,,,,,,,,,,,,,,,,,,,,"$1,000,000",1
2007-08,Was,Van,Van,"Pettinger, Matt ",Matt Pettinger,LW,76,6,7,13,-11,36,127,4.7%,,3,0,11,8,57.9%,0.4,1,2,0,0,5,5,3.9,7.8,0,0,7.2,7.2,1.59,6.27,0,2.39,0,4.95,828.7,76.5,181.9,1087.1,35,75,37,12,25,1.9,4.1,2,0.7,1.4,10.9,2.4,1,22,8,0,30,33,0,15,48,14.8,27.2,-4.6,0.3,-1.8,-2.3,-1.4,-9.9,-18.2,8.1,0.5,12.3,3.7,24.7,45.4,46,333070,"$359,365",18.6,20.4,-12.7,-3.2,-4.8,-0.6,-0.9,-4.3,Oct 22 '80 ,Edmonton ,AB ,CAN ,73,205,25,L ,,,,,"$1,000,000",2
2006-07,Van,Van,Van,"Ohlund, Mattias ",Mattias Ohlund,D ,77,11,20,31,-3,80,170,6.5%,2393,2,0,0,1,0.0%,0,6,9,0,0,5,11,5.5,8.3,0,0,4.6,10,2.28,4.24,0.22,2.33,0.55,3.12,1314.5,325.2,269,1908.6,101,106,69,50,22,3.2,3.3,2.2,1.6,0.7,17.1,3.5,4.2,50,23,1,74,51,3,14,68,66.4,69.6,9.1,8.5,0.3,-0.6,0,17.2,18.1,27.8,3.9,19.8,-2.4,49.2,51.5,55,3091657,"$3,292,414",34.9,35.6,-6.7,3.3,2.6,2.5,2,5.8,09 Sep '76 ,Pitea ,,SWE ,75,220,2,L ,N,0,0,0,,0
2007-08,Van,Van,Van,"Ohlund, Mattias ",Mattias Ohlund,D,53,9,15,24,-1,79,128,7.0%,,2,0,0,0,0.0%,0,4,7,0,0,5,8,6.4,11.2,0,0,6.5,10.3,2.26,7.36,0,2.06,1.28,4.22,930.2,187.5,142.2,1259.8,96,64,61,34,9,4.6,3,2.9,1.6,0.4,17.6,2.7,3.5,35,23,0,58,32,4,10,46,45.3,71.9,10.8,6.9,-1.2,-0.3,0,16.1,25.6,21.8,0.1,11.1,-3.9,29.2,46.3,47,1774765,"$2,745,863",27.9,24.2,-0.4,3.2,4,2.3,2.9,5.5,Sep 09 '76 ,Pitea ,,SWE ,75,220,2,L ,,,,,"$3,500,000",0
2007-08,,Van,Van,"Brown, Mike ",Mike Brown,RW,19,1,0,1,-2,55,9,11.1%,,0,0,0,0,0.0%,0,0,0,0,0,1,0,0,0,0,0,10.2,0,1.02,0,0,2.04,0,0,117.4,2.6,0,120,1,44,6,1,1,0.5,22,3,0.5,0.5,6.2,0,0.1,2,0,0,2,4,0,0,4,-3.5,-58.8,-0.7,-0.1,1.2,0,0,0.4,5.9,1.2,0,0,-5.1,-3.9,-64.7,,,"$165,000",2.7,2.6,-2.1,-0.8,-13,-0.2,-3.3,-0.9,Jun 24 '85 ,Northbrook ,IL ,USA ,72,210,13,R ,Y ,,,,"$500,000",0
2006-07,Van,Van,Van,"McIver, Nathan ",Nathan McIver,D ,1,0,0,0,-3,7,0,0.0%,20,0,0,0,0,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.11,0,0,9,0,2.4,11.3,4,2,1,1,0,21.2,10.6,5.3,5.3,0,9,2.4,0,0,0,0,0,3,0,0,3,-2.1,-362.1,-0.1,0,0,0,0,-0.1,-15.1,-1.8,0,0.3,-0.4,-2,-347,,,"$165,000",0.6,0.7,-3.1,-0.1,-14.6,-0.7,-102.1,-0.9,06 Jan '85 ,Summerside ,PE ,CAN ,74,206,45,L ,Y ,0,0,0,,0
2007-08,Van,Van,Van,"McIver, Nathan ",Nathan McIver,D,17,0,0,0,-8,52,9,0.0%,,0,0,0,0,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,3.18,0,0,170.1,0.5,7.4,177.9,20,19,3,0,0,6.7,6.4,1,0,0,10,0.4,0,1,0,0,1,9,0,0,9,0.2,2.4,-1.3,0,0.8,0,0,-0.5,-6.1,1.6,0,1,-1.9,0.8,8.4,,,"$165,000",3.4,3.9,-8.1,-0.7,-7.5,-1.7,-18.3,-2.4,Jan 06 '85 ,Summerside ,PE ,CAN ,75,205,45,L ,Y ,,,,"$488,333",0
2006-07,Phi,,Van,"Baumgartner, Nolan ",Nolan Baumgartner,D ,6,0,1,1,0,21,4,0.0%,123,0,0,0,0,0.0%,,0,0,0,0,0,1,0,0,0,0,0,18.1,1.81,2.74,0,1.81,0,0,66.4,21.9,1.7,90,,,,,,0,0,0,0,0,11.1,0.3,3.6,2,1,0,3,2,0,0,2,1.7,36.7,0.2,-0.8,0,0,0,-0.6,-14.4,2.3,0.8,0.2,-1,2.3,51.1,,,"$165,000",1.6,1.2,0.9,-0.1,-1.8,0.2,3.5,0.2,,,,,,,,,,,,,,1
2006-07,Dal,,Van,"Baumgartner, Nolan ",Nolan Baumgartner,D ,7,0,2,2,0,0,4,0.0%,107,0,0,0,0,0.0%,0,0,1,0,0,0,1,0,55.6,0,0,0,15,1.5,11.11,0,1.5,0,0,80,5.4,0.2,85.7,9,5,6,10,2,6.3,3.5,4.2,7,1.4,11.4,0,0.8,2,1,0,3,2,0,0,2,4.9,113.5,0.1,0.5,0,0,0,0.6,15.1,2.9,0.2,0,1.1,4.2,98.4,,,"$165,000",1.7,1.6,0,0.2,4.4,0.3,6.6,0.5,23 Mar '76 ,Calgary ,AB ,CAN ,74,205,25,R ,N,0,0,0,,1
2006-07,Dal,,Van,"Baumgartner, Nolan ",Nolan Baumgartner,D ,13,0,3,3,0,21,8,0.0%,230,0,0,0,0,0.0%,0,0,1,0,0,0,2,0,11,0,0,0,16.4,1.64,4.4,0,1.64,0,0,146.4,27.3,2,175.6,5,9,6,10,2,1.7,3.1,2.1,3.4,0.7,11.3,0.2,2.1,4,2,0,6,4,0,0,4,6.5,74.2,0.2,-0.3,0,0,0,0,0,5.2,0.9,0.3,0.1,6.5,74.2,0,0,"$165,000",3.3,2.8,0.9,0.1,1,0.3,2.9,0.3,23 Mar '76 ,Calgary ,AB ,CAN ,74,205,25,R ,N,0,0,0,,2
2006-07,Min,Min,Van,"Demitra, Pavol ",Pavol Demitra,RW,71,25,39,64,0,28,175,14.3%,2076,4,0,245,268,47.8%,12.6,9,17,1,1,15,21,8.7,16.4,2.4,2.4,17.5,24.5,2.45,8.08,0.96,2.57,0.58,6.72,1029.2,311.8,125.1,1466.1,31,23,61,45,21,1.3,0.9,2.5,1.8,0.9,14.5,1.8,4.4,42,42,2,86,44,3,14,61,74.9,102.2,23.7,15.4,-0.4,1.8,16.3,56.9,77.6,6.6,0.5,3.6,7.3,18,24.6,69,4069977,"$4,700,537",34.6,31.1,-3.4,8.2,8.6,2.8,2.9,11,29 Nov '74 ,Dubnica ,,SVK ,72,206,38,L ,N,14,6,2,,0
2007-08,Min,Min,Van,"Demitra, Pavol ",Pavol Demitra,LW/C,68,15,39,54,9,24,126,11.9%,,1,0,403,487,45.3%,23.5,2,11,0,1,13,27,2.5,13.9,0,2.7,15.7,32.6,3.44,6.58,0.55,2.6,1.52,3.27,993,236.9,110,1339.9,48,17,61,42,26,2.1,0.8,2.7,1.9,1.2,14.6,1.6,3.5,57,26,1,84,43,6,6,55,57.9,86.5,33.6,2.1,-3,-0.4,1.5,33.8,50.4,7.3,-0.3,9.5,7.7,24.1,36,67,3379978,"$4,075,856",31.6,27.7,11.1,4.7,5.6,3.4,4,7.9,Nov 29 '74 ,Dubnica ,,SVK ,72,200,38,L ,,,,,"$4,500,000",0
2006-07,Van,Van,Van,"Rypien, Rick ",Rick Rypien,C ,2,0,0,0,0,5,0,0.0%,20,0,0,4,2,66.7%,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,1.4,9.5,0,3,0,0,0,0,18.9,0,0,0,4.1,0.7,0,0,0,0,0,0,0,0,0,0.2,32.4,-0.2,0,0,0,0,-0.2,-50,0.2,0,0.1,0.1,0.4,82.3,,,"$165,000",0.2,0.1,0,-0.1,-18.4,0,0,-0.1,16 May '84 ,Coleman ,AB ,CAN ,71,170,15,R ,Y ,0,0,0,,0
2007-08,Van,Van,Van,"Rypien, Rick ",Rick Rypien,C/RW,22,1,2,3,-5,41,8,12.5%,,0,0,44,62,41.5%,8.6,0,0,0,1,1,1,0,0,0,13.7,7.7,7.7,0.77,0,2.74,3.08,0,0,155.9,0.6,21.9,178.5,10,28,3,3,6,3.4,9.4,1,1,2,7.1,1,0,2,0,1,3,8,0,0,8,0,0.1,-0.5,0,-0.3,0.8,0,0,0.5,0.7,0,2.4,-3.1,0,-0.4,39,165000,"$165,000",4,3.9,-5.1,-0.7,-7,-0.6,-6,-1.3,May 16 '84 ,Coleman ,AB ,CAN ,71,170,37,R ,Y ,,,,"$465,000",0
2006-07,SJ,SJ,Van,"Davison, Rob ",Rob Davison,D ,22,0,2,2,-2,27,14,0.0%,285,0,0,0,0,0.0%,0,0,0,0,0,0,2,0,0,0,0,0,12.1,2.13,0,0,2.73,0,25.9,197.6,2.6,4.6,204.8,8,31,7,6,1,2.3,9.1,2.1,1.8,0.3,9,0.2,0.1,7,0,0,7,9,0,2,11,1.3,12.8,0.2,-0.1,0,0,0,0.1,1.3,3.6,0.1,-1,-1.5,1.2,11.5,55,286572,"$1,068,132",4.6,6,-3.1,-0.4,-3.8,0.1,0.9,-0.3,01 May '80 ,St. Catharine's ,ON ,CAN ,75,220,5,L ,N,0,0,0,,0
2007-08,SJ,NYI,Van,"Davison, Rob ",Rob Davison,D,19,,,,-3,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1.58,0,1.26,2.37,0,7.55,303.4,3.5,47.7,354.6,,,,,,0,0,0,0,0,16,2.5,0.2,8,0,1,9,12,0,6,18,6.6,37.4,-1.4,-0.2,0.4,2.8,0,1.6,9.1,7.5,0.1,1.7,-4.3,5,28.2,,,"$165,000",,,,,,,,,,,,,,,,,,,,,"$525,000",1
2007-08,SJ,SJ,Van,"Davison, Rob ",Rob Davison,D,15,,,,-3,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.54,0,0,2.16,0,0,111,2.2,3.6,116.7,,,,,,0,0,0,0,0,7.4,0.2,0.1,1,0,0,1,4,0,0,4,4,69.3,-0.9,-0.1,1.9,0,0,0.9,15.7,3.3,0.1,0.6,-0.9,3.1,53.7,,,"$165,000",,,,,,,,,,,,,,,,,,,,,"$525,000",1
2007-08,SJ,NYI,Van,"Davison, Rob ",Rob Davison,D,34,1,1,2,-6,53,32,3.1%,,0,0,0,0,0.0%,0,0,0,1,0,0,1,0,0,5.8,0,0,2.9,1.3,0,1.17,2.32,0,7.02,414.4,5.7,51.3,471.3,39,69,9,17,14,5,8.8,1.1,2.2,1.8,12.2,1.5,0.2,9,0,1,10,16,0,6,22,10.7,45.3,-2.4,-0.2,2.3,2.8,0,2.5,10.8,10.8,0.2,2.3,-5.2,8.1,34.5,43,294302,"$709,787",7.7,10.4,-5.4,-0.8,-3,-0.3,-1.1,-1.1,May 01 '80 ,St. Catharines ,ON ,CAN ,75,220,3,L ,,,,,"$525,000",2
2006-07,StL,StL,Van,"Johnson, Ryan ",Ryan Johnson,C ,59,7,4,11,-7,47,50,14.0%,1141,0,0,291,234,55.4%,15.3,0,0,2,0,5,4,0,0,3.8,0,10.6,8.5,1.59,0,0.76,2.55,0,10.21,565.1,4.8,158.7,728.6,66,53,25,17,10,5.4,4.4,2.1,1.4,0.8,9.6,2.7,0.1,15,0,2,17,24,0,27,51,5.3,14.5,0.2,-0.3,-0.2,3.2,0,3,8.2,4.4,0,0.1,-2.1,2.3,6.3,42,521167,"$724,334",13,19.2,-9,-1.6,-3.6,-0.3,-0.7,-1.9,14 Jun '76 ,Thunder Bay ,ON ,CAN ,73,211,,L ,N,0,0,0,,0
2007-08,StL,StL,Van,"Johnson, Ryan ",Ryan Johnson,C,79,5,13,18,-2,22,85,5.9%,,1,0,438,365,54.5%,18,0,0,1,2,4,11,0,0,1,2,5.8,16,1.6,4.9,0.6,1.97,0,5.61,822.7,12.2,299.7,1134.6,105,74,29,14,23,5.6,3.9,1.5,0.7,1.2,10.4,3.8,0.2,22,1,3,26,27,0,28,55,26.7,47.1,-0.5,-0.7,-2.7,0.6,0,-3.3,-5.8,9.1,0.1,15.2,5.7,30,52.9,52,651999,"$676,758",17.3,25.9,-0.7,-1.4,-1.9,3.2,4.4,1.8,Jun 14 '76 ,Thunder Bay ,ON ,CAN ,73,202,17,L ,,,,,"$800,000",0
2006-07,Van,Van,Van,"Kesler, Ryan ",Ryan Kesler,C ,48,6,10,16,1,40,88,6.8%,1086,0,0,318,372,46.1%,24.7,0,0,0,0,6,10,0,0,0,0,12.9,21.6,2.48,6.66,0,2.26,0,4.72,556.7,54.1,177.9,788.7,40,57,39,14,31,3,4.3,3,1.1,2.4,11.6,3.7,1.1,23,6,0,29,21,0,14,35,21.2,53.8,7.7,-3,0.1,-2.2,5.6,8.2,20.7,4.7,0.1,8.3,-0.1,13,33,61,461478,"$788,358",14.8,18.5,-1.7,-1.3,-2.5,1.9,3.7,0.6,31 Aug '84 ,Livonia ,MI ,USA ,74,205,,R ,N,3,2,1,,0
2007-08,Van,Van,Van,"Kesler, Ryan ",Ryan Kesler,C,80,21,16,37,1,79,177,11.9%,,2,0,720,638,53.0%,30.5,4,4,2,0,15,12,7.1,7.1,2.3,0,16.5,13.2,2.09,6.71,1.14,2.09,1.41,8.01,1092,169.9,262.3,1524.2,71,78,56,27,59,2.8,3.1,2.2,1.1,2.3,13.7,3.3,2.1,38,19,5,62,38,4,35,77,41,53.8,16.4,1.9,5.3,3.3,-3.2,23.6,31,10.9,-0.4,7.2,-0.3,17.4,22.8,54,2892308,"$2,964,616",29.1,34.4,-2.3,1.9,1.9,2.8,2.9,3.1,Aug 31 '84 ,Livonia ,MI ,USA ,74,205,17,R ,,,,,"$1,750,000",0
2006-07,Ana,Van,Van,"Shannon, Ryan ",Ryan Shannon,RW,53,2,9,11,-2,10,77,2.6%,815,0,0,13,12,52.0%,0.8,0,0,0,0,2,9,0,0,0,0,4.4,19.6,2.07,0,0,2.29,0,25.53,550.4,11.6,2.4,564.4,6,18,16,13,20,0.6,1.9,1.7,1.4,2.1,10.4,0,0.2,19,0,0,19,21,0,1,22,8.2,29.1,0,-0.6,0,0,1,0.3,1.1,4.9,0,-0.4,3.3,7.9,28,65,173766,"$268,846",11.6,11.5,-5.4,-1.9,-6.6,0.1,0.3,-1.8,02 Mar '83 ,Darien ,CT ,USA ,69,173,38,R ,Y ,5,1,0,,0
2007-08,Ana,Van,Van,"Shannon, Ryan ",Ryan Shannon,RW,27,5,8,13,-1,24,34,14.7%,,0,0,32,50,39.0%,5.4,4,2,0,0,1,6,13,6.5,0,0,4.8,28.5,2.61,6.5,0,2.61,0.65,0,252.5,92.3,3.3,348,8,10,18,3,13,1.4,1.7,3.1,0.5,2.2,9.4,0.1,3.4,11,10,0,21,11,1,0,12,9.4,53.8,2.3,4.2,0.5,0,0.8,7.8,44.6,1.8,0.1,0.4,-0.6,1.6,9.2,53,973270,"$2,955,857",9.3,6.9,0,0.7,3.2,0.4,1.8,0.9,Mar 02 '83 ,Darien ,CT ,USA ,69,173,26,R ,,,,,"$550,000",0
2006-07,Van,Van,Van,"Salo, Sami ",Sami Salo,D ,67,14,23,37,21,26,143,9.8%,1927,6,0,0,1,0.0%,0,5,13,0,0,9,10,6.2,16.1,0,0,11,12.3,2.64,7.18,0,1.47,0.5,4.16,978.8,242.4,216.3,1437.5,64,40,62,39,14,2.7,1.7,2.6,1.6,0.6,14.6,3.2,3.6,43,29,0,72,24,2,15,41,90.2,125.5,20.5,14.4,0.2,-0.5,0,34.6,48.1,31.1,3.2,13.4,8,55.6,77.4,75,4979165,"$6,093,903",31.6,29.4,19.4,6.4,6.8,8.7,9.2,15.1,02 Sep '74 ,Turku ,,FIN ,75,212,6,R ,N,0,0,0,,0
2007-08,Van,Van,Van,"Salo, Sami ",Sami Salo,D,63,8,17,25,8,38,122,6.6%,,1,0,0,0,0.0%,0,6,11,0,1,2,5,8,14.6,0,1.5,2.2,5.6,1.8,7.44,1.22,1.57,0,7.95,1067.8,225.7,196.3,1489.9,79,36,73,46,18,3.2,1.4,2.9,1.9,0.7,16.9,3.1,3.6,32,28,4,64,28,0,26,54,60.6,81.3,0.4,12.5,-3.3,0.6,0,10.3,13.9,33.5,6.2,6,4.4,50.2,67.4,65,3256801,"$4,239,011",29.9,29,7,2.9,3,4.9,5.1,7.8,Sep 02 '74 ,Turku ,,FIN ,75,215,6,R ,,,,,"$3,500,000",0
2006-07,SJ,SJ,Van,"Bernier, Steve ",Steve Bernier,RW,62,15,16,31,5,29,104,14.4%,1073,4,0,5,13,27.8%,0.5,6,8,0,0,9,8,12.2,16.2,0,0,15.6,13.8,2.25,9.34,0,1.82,0,0,693.5,147.7,0.5,841.7,21,131,36,14,18,1.5,9.3,2.6,1,1.3,11.2,0,2.4,26,23,0,49,21,0,0,21,31.6,75.1,8.4,10.7,0.2,0,0,19.2,45.7,9.1,0.5,0.1,2.8,12.4,29.5,69,2373751,"$3,139,477",18,14.1,3.7,3.1,6.3,2.4,4.8,5.5,31 Mar '85 ,Quebec City ,QC ,CAN ,74,235,,R ,N,0,0,0,,0
